Time,FOMULA,COMPANY,PRICE,BAN,VOLUME,MARKET CAP,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS,PROFIT,VolumeARG,ValueARG
2021/2/0/0,-13.28707277,HPG,-1,-1,4.47E+13,4.47E+13,9.75E+12,2.36E+13,3.51E+13,1.46E+13,1.72E+13,7.95E+12,3.98E+13,6.66E+13,-0.016835017,25810081.82,1.21902E+12
2021/2/0/0,-1699.61698,HPX,-1,-1,2.64E+12,2.64E+12,72400535549,3.43E+11,4.94E+11,87159056777,2.64E+11,2.91E+12,3.83E+12,3.37E+12,-0.029239766,265027.2727,8485230769
2021/2/0/0,-1721.349075,HQC,-1,-1,4.77E+12,4.77E+12,1024335820,79805956979,1.03E+11,29016843985,,3.03E+12,5.27E+11,2.75E+12,-0.282485876,6117636.364,20743384615
2021/2/0/0,-0.098279886,HRC,-1,-1,3.02E+11,3.02E+11,273048517,11111725510,17152019171,2.32E+11,,12517974328,15263308985,3.38E+11,-0.014285714,172.7272727,8769230.769
2021/2/0/0,-224.2028639,HSG,-1,-1,4.45E+12,4.45E+12,1.03E+12,8.96E+12,1.08E+13,7.15E+11,8501781836,2.99E+12,9E+12,1.21E+13,-0.028653295,13447366.67,4.7971E+11
2021/2/0/0,-29.47621087,HSL,-1,-1,1.72E+11,1.72E+11,1005490149,62245872841,64057285740,9374399488,,96372822712,32184549041,18840083653,-0.139275766,54163.63636,330846153.8
2021/2/0/0,-9.116449753,HT1,-1,-1,3.82E+12,3.82E+12,2.41E+11,1.82E+12,2.26E+12,6.03E+11,13883294730,4.45E+11,7.22E+11,3.65E+12,-0.06116208,427463.6364,7413538462
2021/2/0/0,-15.24489165,HTI,-1,-1,2.49E+11,2.49E+11,14559988018,57139200609,1.09E+11,17906234660,,13821213895,14117898593,24557426288,-0.059701493,63445.45455,965230769.2
2021/2/0/0,-130.5020468,HTL,-1,-1,1.2E+11,1.2E+11,6018296967,2.38E+11,2.57E+11,20466615634,11487060000,71298713412,2.3E+11,2.12E+11,-0.053191489,1781.818182,44692307.69
2021/2/0/0,-225.3875969,HTN,-1,-1,4.95E+11,4.95E+11,82594010333,1.55E+12,1.7E+12,1.72E+11,98104260274,4.28E+12,1.29E+12,5.1E+12,-0.025062657,85427.27273,3151230769
2021/2/0/0,-2.037402307,HTV,-1,-1,1.31E+11,1.31E+11,4340852360,71710097845,81451431383,33291464430,1.67E+11,1.35E+11,2094318839,94373511374,-0.067567568,2454.545455,33461538.46
2021/2/0/0,-220.1205786,HU1,-1,-1,1E+11,1E+11,-3162981800,1.22E+11,1.3E+11,30762354389,5330000000,4.63E+11,3E+11,6.92E+11,-0.105263158,16027.27273,119923076.9
2021/2/0/0,-163.3035065,HU3,-1,-1,99999440000,99999440000,281660722,20918386053,24607607939,9590944381,,1.55E+11,97969958527,1.53E+11,-0.126582278,1818.181818,13230769.23
2021/2/0/0,-4.674785361,HUB,-1,-1,1.91E+11,1.91E+11,25122560167,1.11E+11,1.47E+11,91808983004,98825000000,88734011066,1.43E+11,2.3E+11,-0.039840637,11281.81818,241230769.2
2021/2/0/0,-4.619357761,HVH,-1,-1,3.7E+11,3.7E+11,7200689242,61700117251,81649300061,49007547815,,2.03E+11,67038248527,1.39E+11,-0.099009901,614390.9091,4625000000
2021/2/0/0,-1120.350663,HVX,-1,-1,4.15E+11,4.15E+11,1188134070,2.1E+11,2.2E+11,4190035536,,40440302739,65742201207,2.89E+11,-0.210084034,5083.333333,26461538.46
2021/2/0/0,-13.10621295,ICT,-1,-1,3.22E+11,3.22E+11,12519102758,2.62E+11,2.94E+11,1.83E+11,20000000000,9.21E+11,4.09E+11,1.04E+12,-0.051413882,52500,871846153.8
2021/2/0/0,-18.30778906,IDI,-1,-1,2.28E+12,2.28E+12,26964227280,1.69E+12,1.83E+12,5.71E+11,1.03E+12,2.4E+12,1.36E+12,4.07E+12,-0.158227848,675590.9091,4268692308
2021/2/0/0,-12.90786297,IJC,-1,-1,2.17E+12,2.17E+12,1.77E+11,2.86E+11,5.62E+11,7.3E+11,5905000000,7.49E+11,3.36E+12,2.03E+12,-0.03649635,6100536.364,1.56493E+11
2021/2/0/0,-0.215628267,ILB,-1,-1,2.45E+11,2.45E+11,21887769004,87023974957,1.32E+11,1.67E+11,11500000000,1.11E+11,,3.19E+11,-0.042016807,230136.3636,6553846154
2021/2/0/0,-6.076485505,IMP,-1,-1,6.67E+11,6.67E+11,49324501290,1.81E+11,3.17E+11,1.92E+11,1.05E+11,3.66E+11,4.54E+11,4.38E+11,-0.013774105,5009.090909,390461538.5
2021/2/0/0,-1785.656061,ITA,-1,-1,9.38E+12,9.38E+12,38755003609,78302083952,1.44E+11,64804534972,,2.03E+12,4.01E+12,1.87E+12,-0.133868809,5498345.455,37189153846
2021/2/0/0,-2.482443103,KDC,-1,-1,2.8E+12,2.8E+12,2.16E+11,2.07E+12,2.58E+12,1.78E+12,6.35E+11,2.78E+12,1.38E+12,3.96E+12,-0.063897764,2146309.091,1.27653E+11
2021/2/0/0,-8.109822594,KDH,-1,-1,6.43E+12,6.43E+12,2.65E+11,6.86E+11,1.11E+12,1.85E+12,,3.73E+12,7.34E+12,3.73E+12,-0.026595745,5681627.273,2.14044E+11
2021/2/0/0,-19.87723505,KHP,-1,-1,5.76E+11,5.76E+11,-1.05E+11,1.31E+12,1.25E+12,1.39E+11,3.99E+11,89521725372,1.44E+11,8.89E+11,-0.01953125,47954.54545,301000000
2021/2/0/0,-1287.066738,KMR,-1,-1,5.69E+11,5.69E+11,7956190904,1.47E+11,1.72E+11,15244453477,,2.07E+11,5.85E+11,5.1E+11,-0.027434842,232045.4545,1968923077
2021/2/0/0,-334.9491689,KOS,-1,-1,1.65E+12,1.65E+12,5132576501,3.73E+11,3.93E+11,46567386409,6986490163,1.06E+12,1.18E+12,6.06E+11,-0.151515152,313172.7273,9068769231
2021/2/0/0,-352.2037882,KPF,-1,-1,5.8E+11,5.8E+11,41749800544,14621091019,42617956444,29260603240,,9.61E+11,3.45E+11,8.74E+11,-0.268817204,9790.909091,104538461.5
2021/2/0/0,-4.811031772,KSB,-1,-1,6.7E+11,6.7E+11,76234354121,1.65E+11,3.21E+11,78096445735,,1.94E+12,24997349096,1.01E+12,-0.038910506,1009781.818,24966076923
2021/2/0/0,-1.830413484,L10,-1,-1,98900000000,98900000000,3949641381,2.26E+11,2.35E+11,3.36E+11,,3.8E+11,2.49E+11,7.32E+11,-0.056980057,445.4545455,7153846.154
2021/2/0/0,-910.4656368,LAF,-1,-1,1.47E+11,1.47E+11,5969229651,54030257167,67498185187,6798936001,13009101472,26222740809,2.28E+11,1.84E+11,-0.064935065,341.6666667,4760938.462
2021/2/0/0,-8.449689245,LBM,-1,-1,1E+11,1E+11,31603981100,1.76E+11,2.39E+11,60201526781,,87765189029,54961577473,1.01E+11,-0.016528926,2381.818182,124461538.5
2021/2/0/0,-44.78332264,LCG,-1,-1,1.17E+12,1.17E+12,73051302904,6.67E+11,8.36E+11,2.21E+11,45350000000,3.29E+12,5.9E+11,3.65E+12,-0.071684588,1941807.692,23665461538
2021/2/0/0,-1417.273116,LCM,-1,-1,2.46E+11,2.46E+11,-359188596,3163423073,2437540800,514061950,,26579631009,16932819881,22107886100,-0.389105058,92845.45455,218307692.3
2021/2/0/0,-4017.561969,LDG,-1,-1,2.4E+12,2.4E+12,715390558,44509889595,90327147670,26885621203,,3.14E+12,1.1E+12,2.64E+12,-0.133155792,2405563.636,14596153846
2021/2/0/0,-110642.2501,LEC,-1,-1,2.61E+11,2.61E+11,49646576,1.16E+11,1.26E+11,1198692254,,4.98E+11,2.61E+11,6.09E+11,-0.074626866,1045.454545,11000000
2021/2/0/0,-1.649280365,LGC,-1,-1,1.93E+12,1.93E+12,86278588875,1.26E+11,3.35E+11,1.57E+11,28269048841,8.9E+11,25978956183,1.38E+12,-0.016025641,409.0909091,20307692.31
2021/2/0/0,-16936.96043,LGL,-1,-1,5.15E+11,5.15E+11,4220100375,46902338522,47330210241,4322679054,5321026400,6.93E+11,3.79E+11,8.35E+11,-0.16025641,22909.09091,177461538.5
2021/2/0/0,-19.91527722,LHG,-1,-1,5E+11,5E+11,2.18E+11,2.55E+11,5.56E+11,1.7E+11,9.62E+11,3.05E+11,6.04E+11,9.09E+11,-0.027624309,623136.3636,28693307692
2021/2/0/0,-193.8207996,LIX,-1,-1,3.24E+11,3.24E+11,40010811556,5.17E+11,6.57E+11,27593017590,,1.98E+11,3.06E+11,4.07E+11,-0.017361111,75736.36364,4525307692
2021/2/0/0,-4051.612225,LM8,-1,-1,93886820000,93886820000,3874685749,3.52E+11,3.77E+11,14100510268,1.37E+11,4.63E+11,6.7E+11,1.2E+12,-0.090909091,1681.818182,16230769.23
2021/2/0/0,-307.9162371,MCP,-1,-1,1.51E+11,1.51E+11,6335782272,82909735218,98293489420,5852484027,38200000000,75676676255,1.05E+11,95697361057,-0.03327787,218.1818182,4307692.308
2021/2/0/0,-124.6314149,MDG,-1,-1,1.09E+11,1.09E+11,3907864059,57764304854,69992236070,6855813346,,2.2E+11,30375049974,1.88E+11,-0.08,363.6363636,3538461.538
2021/2/0/0,-0.002427545,MHC,-1,-1,4.14E+11,4.14E+11,21837112136,4521712795,7064058336,1.29E+11,1.24E+11,6.96E+11,,1.02E+11,-0.09009009,951741.6667,8329846154
2021/2/0/0,-74.30031118,MSH,-1,-1,5E+11,5E+11,1.24E+11,9.68E+11,1.21E+12,1.37E+11,6.51E+11,6.93E+11,8.69E+11,1.48E+12,-0.018621974,106550,7424307692
2021/2/0/0,-4.538697786,MSN,-1,-1,1.18E+13,1.18E+13,1.05E+12,1.64E+13,2.12E+13,1.15E+13,4.38E+11,7.53E+12,1.3E+13,3.81E+13,-0.010460251,1498991.667,1.90079E+11
2021/2/0/0,-41.35168863,MWG,-1,-1,4.75E+12,4.75E+12,1.21E+12,2.45E+13,3.17E+13,4.62E+12,1.35E+13,2.98E+12,2.24E+13,3.48E+13,-0.007042254,1105558.333,1.79259E+11
2021/2/0/0,-25.90414666,NAF,-1,-1,4.76E+11,4.76E+11,28459769759,4.03E+11,4.89E+11,61350144858,200000000,7.92E+11,1.19E+11,6.67E+11,-0.042016807,1545445.455,49254307692
2021/2/0/0,-1715.566993,NAV,-1,-1,80000000000,80000000000,3191083290,8884720255,12444696446,474262363,1E+11,18766064318,6505458479,59179142366,-0.052631579,563.6363636,10923076.92
2021/2/0/0,-927.5080576,NBB,-1,-1,1E+12,1E+12,1.77E+11,2.47E+11,3.91E+11,74987593405,,1.17E+12,2.38E+12,2.19E+12,-0.036363636,60490.90909,1736538462
2021/2/0/0,-1.047672496,NCT,-1,-1,2.62E+11,2.62E+11,55244979608,88542799578,1.74E+11,2.18E+11,40000000000,64319268249,3979373426,67823633992,-0.014005602,9036.363636,654384615.4
2021/2/0/0,-102.7803956,NHA,-1,-1,2.81E+11,2.81E+11,526353004,23613676542,26911423638,3901873393,,52186825022,29314665084,51744506999,-0.032520325,134390.9091,3164538462
2021/2/0/0,-12.13281569,NHH,-1,-1,3.64E+11,3.64E+11,8578619374,4.48E+11,5.32E+11,1.52E+11,71250000000,3.63E+11,2.66E+11,9.03E+11,-0.015384615,286516.6667,13166230769
2021/2/0/0,-86.68144782,NKG,-1,-1,1.82E+12,1.82E+12,8.48E+11,5.7E+12,7.01E+12,8.22E+11,4.39E+11,3.13E+12,5.96E+12,9.23E+12,-0.035587189,6194008.333,2.12054E+11
2021/2/0/0,-68.58312677,NLG,-1,-1,2.85E+12,2.85E+12,48139359575,2.85E+11,4.01E+11,1.22E+12,62076912592,1.85E+12,1.4E+13,7.29E+12,-0.026041667,3912933.333,1.59403E+11
2021/2/0/0,-0.926518845,NNC,-1,-1,2.19E+11,2.19E+11,15209430937,39241291323,61144694339,93740489202,129989,16044890009,66118566163,81287192653,-0.037037037,15409.09091,354076923.1
2021/2/0/0,-31.43082372,NSC,-1,-1,1.76E+11,1.76E+11,64911310741,3.47E+11,5.32E+11,1.39E+11,6300000000,2.62E+11,7.19E+11,8E+11,-0.013477089,10052.09091,952419284.6
2021/2/0/0,-844174.5858,NT2,-1,-1,2.88E+12,2.88E+12,24551467904,1.54E+12,1.62E+12,1031927662,4.2E+11,2.17E+12,3.14E+11,2.86E+12,-0.048309179,476708.3333,8770076923
2021/2/0/0,-15.58747757,NTL,-1,-1,6.1E+11,6.1E+11,51430039926,39618426130,1.09E+11,2.29E+11,,2.46E+11,1.24E+12,6.58E+11,-0.040816327,1965950,57261153846
2021/2/0/0,-29.48527853,NVL,-1,-1,1.47E+13,1.47E+13,1.31E+12,1.69E+12,2.54E+12,1.21E+13,8.35E+11,1.91E+13,1.03E+14,4.19E+13,-0.007369197,2701366.667,2.84594E+11
2021/2/0/0,-0.441488168,NVT,-1,-1,9.05E+11,9.05E+11,-12394944410,29057107145,39332458353,69764544214,30644968186,23202301827,12540893525,1.17E+11,-0.111111111,9527.272727,80076923.08
2021/2/0/0,-17.39966607,OGC,-1,-1,3E+12,3E+12,41873430869,85626384366,1.19E+11,1.42E+11,2.92E+11,9.43E+11,2.82E+11,1.24E+12,-0.157232704,220700,1621692308
2021/2/0/0,-114.3719737,OPC,-1,-1,2.66E+11,2.66E+11,16869063743,1.18E+11,1.94E+11,50811771865,23403995881,1.5E+11,5.99E+11,4.89E+11,-0.015948963,4200,222538461.5
2021/2/0/0,-168.4045399,PAC,-1,-1,4.65E+11,4.65E+11,41258031265,6.35E+11,7.53E+11,89539234551,8.38E+11,3.3E+11,7.25E+11,1.83E+12,-0.028571429,9625,350000000
2021/2/0/0,-1.374631755,PAN,-1,-1,2.16E+12,2.16E+12,1.1E+11,1.97E+12,2.28E+12,3.18E+12,96796696037,1.47E+12,2.38E+12,4.51E+12,-0.039840637,1255108.364,33830135931
2021/2/0/0,-11.91785911,PC1,-1,-1,1.91E+12,1.91E+12,1.45E+11,2.74E+12,2.99E+12,9.38E+11,61155607771,3.6E+12,1.26E+12,7.51E+12,-0.038167939,515433.3333,14693769231
2021/2/0/0,-0.603689235,PDN,-1,-1,1.85E+11,1.85E+11,53394866765,1.7E+11,2.52E+11,2.06E+11,70000000000,1.5E+11,535344182,3.47E+11,-0.011904762,600,43769230.77
2021/2/0/0,-707.4567913,PDR,-1,-1,4.87E+12,4.87E+12,2.51E+11,1.32E+11,5.38E+11,2.97E+11,24400348619,2.23E+12,1.2E+13,5.2E+12,-0.013927577,3015266.667,2.7443E+11
2021/2/0/0,-4.579173437,PET,-1,-1,8.66E+11,8.66E+11,50109935349,3.2E+12,3.42E+12,1.3E+12,2.34E+11,1.69E+12,1.05E+12,3.86E+12,-0.047505938,1943950,40330000000
2021/2/0/0,-114.8539061,PGC,-1,-1,6.03E+11,6.03E+11,49899108333,1.13E+12,1.29E+12,42261442160,1.03E+12,3.52E+11,1.24E+11,1.26E+12,-0.058823529,14863.63636,251000000
2021/2/0/0,-1.820520105,PGD,-1,-1,9E+11,9E+11,55491366374,2.29E+12,2.46E+12,1.62E+12,2.2E+11,9.58E+11,37934836282,1.94E+12,-0.034782609,1427.272727,35230769.23
2021/2/0/0,-409.3657446,PHC,-1,-1,2.57E+11,2.57E+11,33471533625,1.37E+11,1.5E+11,46041759174,52917169525,1.14E+12,5.42E+11,1.6E+12,-0.067567568,820118.1818,14877076923
2021/2/0/0,-12.83836701,PHR,-1,-1,1.35E+12,1.35E+12,81337832600,3.84E+11,4.51E+11,1.77E+11,1.83E+12,2.34E+11,3.75E+11,9.9E+11,-0.01953125,496818.1818,26201538462
2021/2/0/0,-1048.539271,PIT,-1,-1,1.52E+11,1.52E+11,1887900249,2.19E+11,2.42E+11,5732747955,4029922558,1.13E+11,1.29E+11,2.58E+11,-0.158730159,4200,23538461.54
2021/2/0/0,-36.28215529,PJT,-1,-1,1.54E+11,1.54E+11,6655529492,1.54E+11,1.73E+11,15778897483,,13414983357,39889655372,1.61E+11,-0.08097166,15700,175538461.5
2021/2/0/0,-3236.078279,PLP,-1,-1,4E+11,4E+11,12790658121,4.08E+11,4.55E+11,8928303110,10346280000,5.24E+11,2.74E+11,9.35E+11,-0.1001001,549954.5455,4973384615
2021/2/0/0,-15.08789589,PLX,-1,-1,1.29E+13,1.29E+13,1.51E+12,4.24E+13,4.66E+13,7.59E+12,1.06E+13,1.15E+13,1.24E+13,3.94E+13,-0.019685039,1209725,59703769231
2021/2/0/0,-65.25522033,PME,-1,-1,7.5E+11,7.5E+11,78495350752,3.25E+11,5.19E+11,85646642074,,8.17E+11,6.68E+11,6.85E+11,-0.012820513,63.63636364,4307692.308
2021/2/0/0,-7.92895095,PMG,-1,-1,4.63E+11,4.63E+11,-35011839957,3E+11,3.5E+11,62105655345,98500000000,2.09E+11,31143992307,6.69E+11,-0.041580042,2118.181818,29000000
2021/2/0/0,-127.4269998,PNC,-1,-1,1.1E+11,1.1E+11,-6884307345,71818944537,1.15E+11,28524441831,42640000000,1.17E+11,2.8E+11,3.68E+11,-0.105820106,481.8181818,3307692.308
2021/2/0/0,-429.9590725,PNJ,-1,-1,2.28E+12,2.28E+12,2.24E+11,3.62E+12,4.46E+12,2.5E+11,,1.12E+11,7.45E+12,3.45E+12,-0.010416667,615866.6667,55122076923
2021/2/0/0,-136.4482974,POM,-1,-1,2.8E+12,2.8E+12,1.28E+11,3.49E+12,3.78E+12,4.84E+11,,2.82E+12,3.91E+12,7.97E+12,-0.055710306,178336.3636,2509846154
2021/2/0/0,-1.081122073,POW,-1,-1,2.34E+13,2.34E+13,8.9E+11,6.81E+12,7.96E+12,7.23E+12,1.22E+12,1E+13,1.93E+12,1.8E+13,-0.081300813,7225033.333,74921538462
2021/2/0/0,-11.75296139,PPC,-1,-1,3.26E+12,3.26E+12,1.2E+11,1.29E+12,1.22E+12,3.07E+11,9.76E+11,1.53E+12,4.91E+11,5.91E+11,-0.036166365,131250,3097384615
2021/2/0/0,-936.9591962,PSH,-1,-1,1.26E+12,1.26E+12,52444290397,1.07E+12,1.21E+12,1.89E+11,,5.66E+11,5.59E+12,5.98E+12,-0.04,2518618.182,47361307692
2021/2/0/0,-424.0228065,PTB,-1,-1,4.86E+11,4.86E+11,1.26E+11,1.28E+12,1.62E+12,1.1E+11,1.46E+11,9.76E+11,1.76E+12,2.87E+12,-0.012269939,415083.3333,38929769231
2021/2/0/0,0,PTC,-1,-1,1.8E+11,1.8E+11,1658534148,,-599893492,25426203951,1.19E+11,20968369606,,59597702492,-0.107411386,1618.181818,13923076.92
2021/2/0/0,-185.2268362,PTL,-1,-1,1E+12,1E+12,20474856818,24731711864,42276995416,15399607161,2.22E+11,5.54E+11,1.04E+11,4.22E+11,-0.181818182,138936.3636,1893230769
2021/2/0/0,-4.23580091,PVD,-1,-1,4.22E+12,4.22E+12,43329359400,1E+12,1.11E+12,7.37E+11,1.66E+12,2.24E+12,7.13E+11,2.82E+12,-0.049751244,5158816.667,93097461538
2021/2/0/0,-0.817857325,PVT,-1,-1,3.24E+12,3.24E+12,2.57E+11,1.51E+12,1.87E+12,1.55E+12,1.53E+12,1.34E+12,1.42E+11,2.79E+12,-0.05952381,2779641.667,50919615385
2021/2/0/0,-13.16024795,PXI,-1,-1,3E+11,3E+11,-5514867572,11573966682,2842693623,45960958152,,1.92E+11,1.44E+11,1.93E+11,-0.263157895,23454.54545,74846153.85
2021/2/0/0,-13.1973995,PXS,-1,-1,6E+11,6E+11,834909619,2.87E+11,2.95E+11,1.79E+11,,1.71E+11,4E+11,1.02E+12,-0.15128593,95118.18182,583538461.5
2021/2/0/0,-3240.337151,PXT,-1,-1,2E+11,2E+11,-2921197726,12394156812,13397219443,2285662801,,2.11E+11,63875145525,2.65E+11,-0.454545455,-1,126972.6154
2021/2/0/0,-94.8027032,QBS,-1,-1,6.93E+11,6.93E+11,-1684420415,7.53E+11,7.59E+11,12267311564,318900000,6.83E+11,652087280,5.03E+11,-0.298507463,506322.5833,1773697592
2021/2/0/0,-9829.855599,QCG,-1,-1,2.75E+12,2.75E+12,8633508293,1.59E+11,2.04E+11,62002801255,200000000,4.78E+11,7.13E+12,5.3E+12,-0.122249389,169625,1138384615
2021/2/0/0,-3.815634867,RAL,-1,-1,1.21E+11,1.21E+11,79952565274,8.42E+11,1.14E+12,9.11E+11,,2.66E+12,8.06E+11,3.63E+12,-0.004444444,26700,4704230769
2021/2/0/0,-1592.824646,RDP,-1,-1,4.76E+11,4.76E+11,15914124402,8.32E+11,9E+11,22988818154,3700000000,6.18E+11,6.73E+11,1.23E+12,-0.097560976,36500,375076923.1
2021/2/0/0,-0.931693762,REE,-1,-1,3.1E+12,3.1E+12,4.7E+11,9.73E+11,1.64E+12,2.3E+12,9E+11,2.77E+12,8.98E+11,4.6E+12,-0.01814882,548700,28042538462
2021/2/0/0,-11.16305624,RIC,-1,-1,7.04E+11,7.04E+11,-18420419840,32698920140,27549530300,12385142880,,10484249760,11661627240,1.4E+11,-0.050377834,5936.363636,115769230.8
2021/2/0/0,-40325.61591,ROS,-1,-1,5.68E+12,5.68E+12,14759658584,5.68E+11,6.05E+11,19542206043,,3.73E+12,2.9E+12,5.31E+12,-0.152207002,9583175,50138538462
2021/2/0/0,-0.38445904,S4A,-1,-1,4.22E+11,4.22E+11,23633293096,27343979539,60877085933,38034831286,2041884932,53632674544,480777200,1.28E+11,-0.03649635,654.5454545,20692307.69
2021/2/0/0,-2.985326334,SAB,-1,-1,6.41E+12,6.41E+12,1.07E+12,4.96E+12,7.23E+12,3.15E+12,1.53E+13,6.46E+11,1.64E+12,5.47E+12,-0.006410256,157425,24725615385
2021/2/0/0,-5.435008785,SAM,-1,-1,3.5E+12,3.5E+12,3537103148,4.31E+11,4.56E+11,4.62E+11,1.92E+11,1.72E+12,5.27E+11,2.12E+12,-0.098039216,100733.3333,911384615.4
2021/2/0/0,-7.839942422,SAV,-1,-1,1.6E+11,1.6E+11,10680635829,2.1E+11,2.43E+11,67412416597,30044590878,1.23E+11,89766599735,2.31E+11,-0.033783784,16746.15385,405230769.2
2021/2/0/0,-3.971286767,SBA,-1,-1,6.05E+11,6.05E+11,9628171234,24953717839,47012188902,9955229403,,33775233630,2539358270,1.15E+11,-0.050377834,19342.85714,341923076.9
2021/2/0/0,-3387.892552,SBV,-1,-1,2.74E+11,2.74E+11,7704514953,79062507561,1.22E+11,4862033238,375000,2.74E+11,2.04E+11,3.92E+11,-0.066666667,47327.27273,694076923.1
2021/2/0/0,-36.93691199,SC5,-1,-1,1.5E+11,1.5E+11,9606828349,4.7E+11,4.93E+11,1.83E+11,13018155110,1.11E+12,6.93E+11,1.75E+12,-0.039215686,672.7272727,11461538.46
2021/2/0/0,-0.341013398,SCD,-1,-1,85000000000,85000000000,-13579884538,21814792184,23129252756,73751927408,,10617174746,17140572989,26600177254,-0.043668122,1272.727273,27538461.54
2021/2/0/0,-339.7259139,SCR,-1,-1,3.66E+12,3.66E+12,1.43E+11,9.46E+11,1.15E+12,1.86E+11,96347079452,5.02E+12,2.97E+12,3.94E+12,-0.120627262,7730641.667,77597461538
2021/2/0/0,-0.163992402,SCS,-1,-1,5.07E+11,5.07E+11,1.5E+11,41883040703,2.12E+11,1.41E+11,4.45E+11,1.99E+11,,3.84E+11,-0.007880221,7991.666667,1234769231
2021/2/0/0,-1.802543588,SFC,-1,-1,1.13E+11,1.13E+11,7107745470,1.92E+11,2.18E+11,1.69E+11,,8467067358,18610743282,1.45E+11,-0.040816327,81.81818182,8538461.538
2021/2/0/0,-35.280916,SFG,-1,-1,4.79E+11,4.79E+11,9591996391,5.32E+11,5.84E+11,74199421041,1.33E+11,4.15E+11,2.62E+11,5.93E+11,-0.104166667,13700,131538461.5
2021/2/0/0,-5.109482933,SFI,-1,-1,1.58E+11,1.58E+11,36869235148,3.65E+11,4.22E+11,1.54E+11,1485457810,2.29E+11,780233760,1.96E+11,-0.024390244,13636.36364,622769230.8
2021/2/0/0,-0.307066665,SGN,-1,-1,3.36E+11,3.36E+11,19491270925,1.07E+11,1.46E+11,2.64E+11,70000000000,3E+11,5344939610,2.03E+11,-0.014858841,6338.461538,426076923.1
2021/2/0/0,-209.7678198,SGR,-1,-1,6E+11,6E+11,4627412194,4219269794,23818092816,60605359702,53000000,7.26E+11,7.87E+11,9.79E+11,-0.036363636,24009.09091,528000000
2021/2/0/0,-64.23537393,SGT,-1,-1,7.4E+11,7.4E+11,15411901426,31976225774,78745419921,1.19E+11,1212329627,9.8E+11,6.59E+11,1.38E+12,-0.067567568,297475,5127461538
2021/2/0/0,-10.51745543,SHA,-1,-1,3.19E+11,3.19E+11,5208797521,2.37E+11,2.65E+11,1.23E+11,,3.11E+11,2.76E+11,5.23E+11,-0.158730159,49981.81818,261230769.2
2021/2/0/0,-236.9069897,SHI,-1,-1,9.14E+11,9.14E+11,42694758117,1.58E+12,1.79E+12,1.29E+11,1.35E+11,2.19E+12,1.2E+12,3.19E+12,-0.039292731,983709.0909,18462538462
2021/2/0/0,-0.779065115,SHP,-1,-1,9.37E+11,9.37E+11,40919222223,74855175284,1.34E+11,70708528243,,1.04E+11,5256067108,3.22E+11,-0.044052863,5409.090909,106076923.1
2021/2/0/0,-110.1612766,SII,-1,-1,6.45E+11,6.45E+11,-20820208572,55698014317,53497111142,7959221849,14569567123,25919080294,17213022869,4.02E+11,-0.05730659,3554.545455,61692307.69
2021/2/0/0,-12.84769955,SJD,-1,-1,6.9E+11,6.9E+11,24242223330,43051245962,83704467156,7690943175,,6.41E+11,4904584773,96216262940,-0.058139535,37463.63636,603384615.4
2021/2/0/0,-12.78998545,SJF,-1,-1,7.92E+11,7.92E+11,1471054555,2.56E+11,2.64E+11,48029116614,,3.53E+11,56555785431,3.64E+11,-0.273972603,996645.4545,4008769231
2021/2/0/0,-308.2618996,SJS,-1,-1,1.15E+12,1.15E+12,20054957271,1.24E+11,1.81E+11,2.38E+11,20104980478,3.31E+11,3.88E+12,4.5E+12,-0.021598272,135658.3333,8397307692
2021/2/0/0,-4.886435785,SKG,-1,-1,6.33E+11,6.33E+11,-3132238240,58608537938,64825041959,27471824684,1.5E+11,1.21E+11,28316811227,41573917835,-0.084033613,156466.6667,1605000000
2021/2/0/0,-24.94911822,SMA,-1,-1,2.04E+11,2.04E+11,1878131738,8368629554,14396909599,4585919800,,10001775333,3913850582,1.33E+11,-0.12195122,13145.45455,107846153.8
2021/2/0/0,-461.0268822,SMB,-1,-1,2.98E+11,2.98E+11,49226173708,2.29E+11,3.23E+11,12967746112,2.2E+11,25353851594,2.02E+11,3.71E+11,-0.023696682,3963.636364,142538461.5
2021/2/0/0,-191.3728713,SMC,-1,-1,6.1E+11,6.1E+11,5.32E+11,5.27E+12,5.95E+12,4E+11,7.38E+11,2.32E+12,4.08E+12,7.07E+12,-0.030721966,1217691.667,51211615385
2021/2/0/0,-86.70518187,SPM,-1,-1,1.4E+11,1.4E+11,6562524575,1.51E+11,1.74E+11,12327493650,,8.37E+11,39958358569,3.03E+11,-0.074626866,2045.454545,28538461.54
2021/2/0/0,-94.77483759,SRC,-1,-1,2.81E+11,2.81E+11,14094660926,1.9E+11,2.4E+11,43865165810,,7.47E+11,2.55E+11,7.04E+11,-0.050632911,5718.181818,148153846.2
2021/2/0/0,-238.8986571,SRF,-1,-1,3.25E+11,3.25E+11,3077180683,1.81E+11,2.13E+11,43292134967,1.71E+11,7.7E+11,3.6E+11,1.24E+12,-0.073800738,5318.181818,75076923.08
2021/2/0/0,-4.361767448,SSC,-1,-1,1.5E+11,1.5E+11,16677482879,72135547057,1.09E+11,60894196398,,1.61E+11,83593751792,1.57E+11,-0.023255814,289.6363636,10542016.67
