,Time,FOMULA,COMPANY,PRICE,BAN,VOLUME,MARKET CAP,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS
7192,2015/3/0/0,0.03540961516937229,VSI,15.8,13.7,132000000000,1848000000000.0,2093780406.0,54834314304.0,65436968833,118193785297,0,129832288459.0,32136386611.0,271197991697
7193,2015/3/0/0,0.07617930173726135,VTB,13.8,13.3,119820500000,1509738300000.0,2437301564.0,96548066435.0,115010809500,5579411484,58487396250,120474002136.0,69703464888.0,116365515454
7194,2015/3/0/0,0.06650798616981927,VTO,7.3,6.9,798666660000,5271199956000.0,3337943690.0,294285684575.0,350576893772,73787276381,0,105076243180.0,52276336630.0,439432061340
7195,2015/2/0/0,0.07169928035003885,AAA,13.5,11.7,396000000000,5148000000000.0,5790593789.0,323297008095.0,369107895242,252136929527,10000000000,316598003829.0,203971928011.0,578086744318
7196,2015/2/0/0,0.05836679206018075,AAM,11.5,10.7,126358400000,1592115840000.0,299180916.0,86056525020.0,92926694169,30588339785,37694998170,62668551113.0,109803932155.0,46417014420
7197,2015/2/0/0,0.02652624561962963,ACC,27.4,25.5,100000000000,2700000000000.0,7960479743.0,51764202101.0,71620863173,40899830907,0,109155676178.0,52943382706.0,71761919615
7198,2015/2/0/0,0.1995314266129982,ACL,8.9,9.6,183996750000,1600771725000.0,7950598187.0,276365210834.0,319404265971,28234367745,0,297477653490.0,304807534971.0,656553764043
7199,2015/2/0/0,0.3238677370884671,AGM,9.5,8.6,182000000000,1801800000000.0,1770495561.0,549921412004.0,583544888686,156576324634,70200000000,63094002961.0,362039739827.0,619483686020
7200,2015/2/0/0,0.05379834003536379,AMD,12.4,11.6,300000000000,5910000000000.0,3815147086.0,306878864798.0,317948189609,18153267884,288515663,183200037604.0,28654533592.0,119716455168
7201,2015/2/0/0,0.08601738438961039,ANV,9.5,9.1,660000000000,6468000000000.0,6187998064.0,470196608602.0,556360442232,17028384797,0,537064191155.0,1237927921605.0,1786330893202
7202,2015/2/0/0,0.01229564798266371,APC,19.0,20.2,120204000000,2223774000000.0,6859121130.0,13411510065.0,27342742297,15637661179,0,23539798479.0,233340818.0,15679322392
7203,2015/2/0/0,0.01228009455104069,ASM,9.5,12.4,2145754800000,17809764840000.0,15635473439.0,182146154265.0,218705596167,55432457984,0,565369688826.0,965364183520.0,448264131645
7204,2015/2/0/0,0.1669365396947299,ASP,5.9,5.0,373399290000,2165715882000.0,-4666076153.0,305918715232.0,361537115303,60196317851,0,236237370251.0,23673424536.0,328359004420
7205,2015/2/0/0,0.03114360715473251,BCE,8.0,7.0,300000000000,2430000000000.0,2455701392.0,63915210193.0,75678965386,124560676137,1300000000,244214841618.0,852563209521.0,843109130246
7206,2015/2/0/0,0.01313961758686046,BMC,20.1,18.4,123926300000,2726378600000.0,212042849.0,30844982437.0,35823572201,33983192620,0,4057241676.0,88658086605.0,17903388699
7207,2015/2/0/0,0.01959886753787511,BMP,91.5,123.0,454784800000,37292353600000.0,166117911717.0,471250453033.0,730887898382,234761713629,600000000000,471030463913.0,305794616327.0,215288466765
7208,2015/2/0/0,0.04260990059768634,BRC,8.9,9.3,123749970000,1113749730000.0,4908676986.0,30136907367.0,47456765286,34251315833,0,49343878024.0,40865053133.0,55490916795
7209,2015/2/0/0,0.04836535457624223,BTP,13.6,11.2,604856000000,8951868800000.0,77836965024.0,425737847002.0,432960308632,386263022926,623000000000,329343954227.0,148968116951.0,397143079122
7210,2015/2/0/0,0.02370512098801632,BTT,40.2,42.8,106000000000,3922000000000.0,17366306205.0,71717172144.0,92971484515,90714133179,0,14890943870.0,41546470428.0,66413803930
7211,2015/2/0/0,0.03736254295766129,C32,31.0,36.1,112000000000,3472000000000.0,19226280793.0,95877495291.0,129722749149,20629378856,70640625000,129862958332.0,65361785642.0,99563673073
7212,2015/2/0/0,0.1606741320754504,C47,15.5,13.8,120000000000,1776000000000.0,6168620997.0,238121860773.0,285357258566,20047004690,0,381876126508.0,994053398029.0,1243330731477
7213,2015/2/0/0,0.1312732143700397,CAV,37.0,46.8,288000000000,10080000000000.0,46837916064.0,1215694206082.0,1323234000850,105889677675,0,645662468930.0,641611329104.0,1243584522992
7214,2015/2/0/0,0.06339038127309628,CCI,14.3,14.5,133986200000,1607834400000.0,8971917577.0,88319283874.0,101921235640,162629409207,15850000000,7053293327.0,12944898312.0,17542122137
7215,2015/2/0/0,0.01705899109,CCL,3.8,3.0,250000000000,1000000000000.0,502613898.0,15617907302.0,17058991090,829640574,0,32541305702.0,131589851219.0,103736572194
7216,2015/2/0/0,0.04557411346711306,CDC,8.1,8.0,157064060000,1382163728000.0,4245865827.0,46241402421.0,62990886570,17167143708,34504840217,182205078959.0,476054842568.0,348935239968
7217,2015/2/0/0,0.006402408782893345,CHP,18.4,21.0,1259995110000,22679911980000.0,54676916388.0,54017942127.0,145206067656,271399483844,0,99732821242.0,47225621220.0,439343531461
7218,2015/2/0/0,0.1255629127480934,CIG,2.1,1.9,134399470000,268798940000.0,-838582950.0,30321124925.0,33751177850,7792396202,0,79503838925.0,293046294957.0,245326161082
7219,2015/2/0/0,0.006234322148933805,CII,26.8,24.2,2026095380000,50854994038000.0,382294783199.0,116842965928.0,317046415715,888282006346,242472320866,1686348164291.0,532582314869.0,1658670397147
7220,2015/2/0/0,0.09838806534843925,CLC,32.8,48.5,131038300000,4062187300000.0,20618247768.0,349156434684.0,399670749530,33329817918,0,170048459560.0,540990042249.0,490886828500
7221,2015/2/0/0,0.06685835757866347,CLG,-1.0,-1.0,211500000000,1501650000000.0,506901835.0,78031093054.0,100397852658,8845830609,0,264264917765.0,89715990794.0,484567923406
7222,2015/2/0/0,0.007751760656334841,CLL,27.0,27.0,340000000000,8840000000000.0,18606955696.0,39702482804.0,68525564202,21177731493,111000000000,76564873568.0,,28636160684
7223,2015/2/0/0,0.1002323256984053,CLW,16.0,16.0,130000000000,2132000000000.0,-10821745687.0,215865290610.0,213695318389,28645692017,38800000000,35544832563.0,13217667134.0,133311353140
7224,2015/2/0/0,0.08762601431146495,CMG,14.8,14.8,673419530000,10101292950000.0,41490933663.0,753665038763.0,885136040601,120161112316,238845000000,515261034852.0,221225464787.0,825834283065
7225,2015/2/0/0,0.5992899799550049,CMV,15.0,17.5,121039120000,1694547680000.0,11574189961.0,972801760468.0,1015525445180,53467158344,0,104219616411.0,313941867784.0,408358648181
7226,2015/2/0/0,3144.765793727159,CMX,6.4,5.6,13221234,84615897.60000001,4771015739.0,238216997328.0,266097180378,7363850792,0,111614058523.0,321630100698.0,600331410091
7227,2015/2/0/0,0.03123457273055874,CNG,30.0,32.1,270000000000,7857000000000.0,35464507415.0,178012802083.0,245410037944,283345122358,13000000000,167054000079.0,14126328639.0,224222933592
7228,2015/2/0/0,0.2129316325710038,COM,35.0,43.0,141206280000,5266994244000.0,39123281933.0,1011789819826.0,1121509683117,136390717311,13418123800,21249962474.0,73576651544.0,95734515759
7229,2015/2/0/0,0.04772139170678868,CSM,31.8,27.4,672932050000,26311643155000.0,105411735944.0,995817859943.0,1255628229449,147691166013,0,624134553922.0,885299562357.0,1039808489692
7230,2015/2/0/0,0.04017988670312807,CSV,22.5,19.9,442000000000,10166000000000.0,32204715988.0,325845329340.0,408468728224,287490666602,0,188766461870.0,259802326505.0,411190212495
7231,2015/2/0/0,0.08491802080779698,CTD,90.0,123.0,422000000000,32705000000000.0,159005305695.0,2565020743767.0,2777243870519,882142026302,1098100000000,1926353930315.0,722205350563.0,2999592611895
7232,2015/2/0/0,0.0432096444295438,CTI,15.9,19.5,329999970000,5378999511000.0,18422686379.0,161783427969.0,232424656257,176950149229,6000000000,290583998773.0,109895883645.0,481980795183
7233,2015/2/0/0,0.0411157559278468,CVT,22.3,22.9,191999968000,4166399305600.0,15036544608.0,141398941871.0,171304656947,19473784778,0,43593393328.0,238183978883.0,268603835928
7234,2015/2/0/0,0.01884336108500223,D2D,32.0,32.1,107000000000,3370500000000.0,5184788322.0,44931112021.0,63511548537,285128413525,5000000000,90460271959.0,365241737972.0,177842864663
7235,2015/2/0/0,0.04138784268177484,DAG,13.6,11.9,493286910000,8385877470000.0,11386747624.0,320007099884.0,347073377477,10260871291,0,187058452778.0,389729668545.0,491964399110
7236,2015/2/0/0,0.0967454201686791,DBC,25.6,27.2,627419230000,15497254981000.0,53187226599.0,1332764262488.0,1499288444598,139344298967,276219223131,415334143368.0,1843961973747.0,2485305140315
7237,2015/2/0/0,0.0935770796971076,DBT,20.0,20.0,69998950000,1490977635000.0,6088468307.0,107149288966.0,139521332977,17593787306,970256533,81082740351.0,228100638389.0,312426682228
7238,2015/2/0/0,0.1406556817022871,DC4,7.4,7.0,52498460000,414737834000.0,281263840.0,51295264071.0,58335232769,2653221451,488109,70483257934.0,103007627685.0,94376922179
7239,2015/2/0/0,0.04310115530041245,DCL,27.0,25.1,100594800000,4043910960000.0,17231885292.0,120028499396.0,174297234308,2066916136,0,205293257085.0,202157378351.0,265489315066
7240,2015/2/0/0,0.02533447818547848,DCM,12.9,12.9,5294000000000,68822000000000.0,260429782440.0,1198483076620.0,1743569457681,1003768907605,3316971229905,173626596496.0,145148951844.0,2917086652231
7241,2015/2/0/0,0.04842561857279343,DGC,27.9,37.0,422091320000,12240648280000.0,82609410126.0,484079945727.0,592760964691,19128581090,0,561174617033.0,194847735492.0,604805731047
7242,2015/2/0/0,0.01725466215018654,DHA,18.3,18.4,151199460000,2585510766000.0,15392614046.0,31983023344.0,44612114753,10094001957,63496834328,45696553885.0,19100000.0,12448731983
7243,2015/2/0/0,0.04245692755757904,DHC,25.6,25.7,156899990000,3796979758000.0,21063326184.0,130478993442.0,161208094523,7576860110,5000000000,99169542289.0,82524431214.0,137626694758
7244,2015/2/0/0,0.01231282053588214,DHG,73.5,69.5,871643300000,64065782550000.0,149159305715.0,478341543316.0,788830483029,401443158943,306041968304,561011593296.0,716221467768.0,839417334482
7245,2015/2/0/0,0.2401905160751919,DHM,3.2,4.2,234983700000,728449470000.0,3425527826.0,167592579621.0,174966654134,11501259080,0,98578513979.0,73704676954.0,108263852938
7246,2015/2/0/0,0.005343349556089691,DIG,12.0,11.9,3149436010000,37478288519000.0,18998745903.0,153768975404.0,200259596321,77738245924,100371095890,664616830579.0,2160946818933.0,876543254371
7247,2015/2/0/0,0.02697922990988519,DLG,7.3,8.5,1492535080000,13432815720000.0,9502246414.0,326591882371.0,362407023647,358965363877,474400000000,1567871354469.0,314502672583.0,671242778702
7248,2015/2/0/0,0.02596180969191009,DMC,41.2,41.0,267137970000,11059511958000.0,39717434722.0,187294001897.0,287124944739,48237560200,0,251872052543.0,407715469055.0,280229467791
7249,2015/2/0/0,0.02501291472738626,DPM,30.8,32.9,3800000000000,112100000000000.0,298314695841.0,2131097600812.0,2803947740940,5327392852447,75000000000,612740962027.0,1250229579622.0,839402072424
7250,2015/2/0/0,0.008977357822965116,DPR,32.4,31.8,430000000000,13760000000000.0,81901296672.0,80580254929.0,123528443644,754088700825,139103500000,108590798920.0,148425604619.0,207235574591
7251,2015/2/0/0,0.0114102729192058,DQC,50.0,64.5,314583420000,16515629550000.0,71843516380.0,106055523805.0,188447840598,189908474123,352312483600,502347952580.0,391045388179.0,543488625630
7252,2015/2/0/0,0.01898229708244759,DRC,50.0,45.8,913800030000,47974501575000.0,116249993515.0,674359220612.0,910666241279,370660976200,0,397022879817.0,747290438929.0,1255950131523
7253,2015/2/0/0,0.05783101993224537,DRH,6.2,7.7,183997020000,1177580928000.0,1969402461.0,61792748220.0,68100706119,1578336642,118666707,69238822976.0,,102085466043
7254,2015/2/0/0,0.00327696568131579,DRL,39.0,38.5,95000000000,3800000000000.0,4904656649.0,6848669364.0,12452469589,37681936889,0,7434440368.0,1064385415.0,8210564991
7255,2015/2/0/0,0.008333246042758966,DSN,62.5,69.5,120830090000,7491465580000.0,29595531659.0,19132735657.0,62428225899,126270608651,45545292500,2213359994.0,621655816.0,20821373656
7256,2015/2/0/0,0.01784430047189922,DTA,6.4,5.6,172000000000,1032000000000.0,1458613224.0,15042832500.0,18415318087,2038956747,0,16410454449.0,136572320380.0,77619961962
7257,2015/2/0/0,0.09388577842382372,DTL,8.8,8.0,614356040000,5529204360000.0,1166821554.0,459040705483.0,519113655403,33249558760,66449000000,187323579818.0,1031668170179.0,1302196995085
7258,2015/2/0/0,0.05130668107967351,DTT,9.5,6.5,81518200000,595082860000.0,1569206618.0,25791747922.0,30531726514,10842360753,72000,36634026150.0,16915656540.0,32031604967
7259,2015/2/0/0,0.008318925553301887,DVP,53.0,63.0,400000000000,21200000000000.0,67793784574.0,102257623353.0,176361221730,20741433723,456000000000,109095111580.0,10724961461.0,103346924732
7260,2015/2/0/0,0.01225973173587313,DXG,19.2,18.8,1062454690000,17318011447000.0,143212149925.0,70649983838.0,212314174539,662462453228,0,847879866894.0,808453149151.0,1105812173911
7261,2015/2/0/0,0.4211276584167254,DXV,4.3,3.9,99000000000,425700000000.0,1869742095.0,168878763686.0,179274044188,34587124633,20000000000,95050790716.0,46659802302.0,124762994729
7262,2015/2/0/0,0.01926616894414886,ELC,17.0,23.9,509282430000,7944805908000.0,-714183079.0,117194469543.0,153065972852,82928728928,11921897150,423540241602.0,133378518578.0,305032933082
7263,2015/2/0/0,0.08982698948346339,EMC,8.3,12.2,80730000000,645840000000.0,680043113.0,46126369553.0,58013862888,4355790597,0,81587706287.0,184728774898.0,236963273773
7264,2015/2/0/0,0.04114810372887667,EVE,22.6,24.0,279865180000,7556359860000.0,29916342003.0,200829102302.0,310929879332,79428272026,115874000000,197231771852.0,404255013582.0,219430271095
7265,2015/2/0/0,0.04772663129903107,FCM,7.5,6.5,410000000000,2993000000000.0,7770785829.0,100155679946.0,142845807478,68738362892,0,279964998270.0,214087698830.0,317588832693
7266,2015/2/0/0,0.02981609620777696,FCN,21.6,21.4,457228540000,9830413610000.0,27378458936.0,247981306873.0,293104557958,203734592228,0,846904578515.0,344395375644.0,1093657302042
7267,2015/2/0/0,0.0005261822188674519,FDC,20.1,17.7,276099880000,5494387612000.0,9051294535.0,2125938769.0,2891049065,147677281018,45700503208,266343247586.0,,110957945676
7268,2015/2/0/0,0.01830925254714304,FIT,12.5,10.3,1792124770000,22580772102000.0,114995332467.0,334325296493.0,413437059125,300983227269,1359142868023,798276619418.0,341985744799.0,827481399198
7269,2015/2/0/0,0.02964031120181852,FLC,7.9,7.0,5298715330000,45568951838000.0,244622122568.0,1187806054110.0,1350677913619,281031944423,0,2877458194707.0,38942028755.0,813330720980
7270,2015/2/0/0,0.1622104931431111,FMC,26.1,25.1,200000000000,4500000000000.0,15706056045.0,672821878660.0,729947219144,219857826626,0,230139115190.0,497886310180.0,843356966469
7271,2015/2/0/0,0.06312660065236955,FPT,46.8,49.5,3975316400000,186044807520000.0,590509065135.0,9942463484782.0,11744376267762,2991140629461,1243877434176,5386005932759.0,4810242901711.0,12339405503283
7272,2015/2/0/0,0.01342900837347689,GAS,58.0,46.7,18950000000000,1174900000000000.0,2677076016475.0,11923530167772.0,15777741937998,20403409917831,4196635656333,5197008112369.0,1600631704287.0,6872785607680
7273,2015/2/0/0,0.01399246879105462,GDT,40.0,38.7,149094600000,5248129920000.0,11842971984.0,46304057662.0,73434294117,3597190450,127600000000,25304612889.0,64555428114.0,87271523812
7274,2015/2/0/0,0.08327104538106983,GIL,26.3,30.0,139245880000,3578619116000.0,20129545382.0,244172991024.0,297995354810,230632975093,2824730000,128219642653.0,178355828574.0,425325568282
7275,2015/2/0/0,0.07182304534020378,GMC,48.4,43.0,116903300000,5050222560000.0,32852817968.0,310851015012.0,362722363905,57912797950,0,227595215714.0,252647457506.0,515542908531
7276,2015/2/0/0,0.02453254952996735,GMD,34.1,42.0,1196219940000,37202440134000.0,153153371510.0,652833736407.0,912670705223,943103933121,532473436319,1325047303922.0,82954801834.0,1439680206256
7277,2015/2/0/0,0.07124778636190476,GSP,13.1,15.2,300000000000,3780000000000.0,21324509203.0,231600686990.0,269316632448,37466336322,211500000000,105992062959.0,14956506067.0,158025397833
7278,2015/2/0/0,0.0754230572917615,GTA,17.0,17.0,104000000000,1757600000000.0,3846363016.0,122855160999.0,132563565496,35672829880,11300000000,37215677698.0,69336272194.0,61310440089
7279,2015/2/0/0,0.08498636926133117,GTN,11.3,14.1,748000000000,7704400000000.001,13076052259.0,645665513893.0,654768983337,30553305523,28003360000,761683241022.0,129298878469.0,575031009229
7280,2015/2/0/0,0.01329946452603436,HAG,17.0,14.0,7899679470000,149303941983000.0,526609996000.0,1205180051000.0,1985662480000,1467152785000,0,7872849109000.0,2836325988000.0,12633935704000
7281,2015/2/0/0,0.01361996508776909,HAH,38.0,45.0,231962320000,8930549320000.0,33776689456.0,72001826007.0,121633769953,133162758236,0,75576327731.0,20070340961.0,129623872881
7282,2015/2/0/0,0.03566815308330916,HAI,8.0,6.0,1172993140000,11026135516000.0,16766080195.0,334936440747.0,393281889502,45569925180,640000000000,457017145476.0,336474737449.0,545182008524
7283,2015/2/0/0,0.02389747927847,HAP,-1.0,-1.0,515202360000,3554896284000.0,15636050009.0,97058566120.0,84953060284,8887734816,152330842473,329246455279.0,82693776745.0,297860446334
7284,2015/2/0/0,0.0006294977410759019,HAR,7.5,6.3,545998130000,4094985975000.0,7275767690.0,1464159289.0,2577784421,5360186158,1050000000,113026233207.0,,41332418162
7285,2015/2/0/0,0.1466446129236111,HAS,5.2,4.7,80000000000,432000000000.0,2076918697.0,59106875197.0,63350472783,34884692087,21376954757,161247312585.0,436571569.0,137660228476
7286,2015/2/0/0,0.4010781335527191,HAX,10.9,20.5,111161690000,1044919886000.0,12525729860.0,404624114249.0,419094517589,11269057064,0,63251606156.0,212637953147.0,242835653845
7287,2015/2/0/0,0.1003897473616426,HBC,16.9,20.4,573685670000,12850559008000.0,23701727448.0,1228150266810.0,1290064372269,138808688988,1199926060000,4008149161731.0,517097550384.0,5771121405913
7288,2015/2/0/0,0.01255474113969008,HDC,13.9,13.0,411131990000,5673621462000.0,4580364540.0,54377947997.0,71230848780,12920212058,7458085102,106291459413.0,844100576865.0,409355825731
7289,2015/2/0/0,0.006795390943112756,HDG,28.1,25.2,651542050000,19220490475000.0,14612793461.0,110496493470.0,130610746896,321625244242,44008320349,297917198907.0,1170127412419.0,1379015625571
7290,2015/2/0/0,0.05939734891296759,HHS,21.8,17.5,1109955570000,24419022540000.0,143154709785.0,1291678604707.0,1450425201922,299079476936,152669656384,55245319977.0,1212998081735.0,550747630403
